id,id_footprint,latitude,longitude,country,city,material,material_RUBIC_AI,llrs,llrs_RUBIC_AI,code_level,code_level_RUBIC_AI,n_stories,n_stories_RUBIC_AI,occupancy,occupancy_RUBIC_AI,block_position,block_position_RUBIC_AI,roof_shape,roof_shape_RUBIC_AI,roof_material,roof_material_RUBIC_AI,taxonomy,image filename or link
84,edbf3daa-1ec8-4bf4-98c7-e443646ef465,38.70051045,-9.204850022,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP1,BP1,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70051045,-9.20485002&heading=314.78326437093745&pitch=5&fov=120"
85,958d5b7f-6133-491c-9781-0c43d514c634,38.69804029,-9.217649543,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69804029,-9.21764954&heading=99.44946409405577&pitch=5&fov=120"
87,d311f873-5dc3-47f1-b9b1-bee0ed0e24d2,38.69876883,-9.220370512,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69876883,-9.22037051&heading=295.26421298868286&pitch=5&fov=120"
88,78891665-a86c-4039-9d02-9771e36d3a3c,38.6972417,-9.194198476,Portugal,Lisbon,CR,MUR,LFM,LWAL,CDL,CDL,2,3,COM,MIX(RES;COM),BP2,BP1,RSH3,RSH1,RMT6,RMN,CR/LFM/CDL/H:2/BP2/RSH3+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6972417,-9.19419848&heading=60.09757351687881&pitch=5&fov=120"
89,c98a309b-6547-4292-8001-b1ba9476f072,38.69734175,-9.216358497,Portugal,Lisbon,CR,,LFM,,CDL,,2,,RES,,BP1,,RSH2,,RMT1,,CR/LFM/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69734175,-9.2163585&heading=85.41018875841752&pitch=5&fov=120"
90,7e48773a-a4f7-436b-8cb1-1ff9e71f1c44,38.7021565,-9.20523005,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDL,1,2,RES,RES,BP1,BP3,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7021565,-9.20523005&heading=318.1386634157002&pitch=5&fov=120"
92,007f4b27-48cf-4ed1-a02d-4f2ed25717c4,38.69488564,-9.223221317,Portugal,Lisbon,CR,CR,LFM,LFINF,CDH,CDH,1,1,COM,IND,BPD,BPD,RSH1,RSH1,RMN,RMN,CR/LFM/CDH/H:1/BPD/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69488564,-9.22322132&heading=186.25497691825888&pitch=5&fov=120"
94,9a1df083-e9c3-4d19-8d69-eb34a4178c32,38.70405538,-9.203044646,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDL,CDL,3,3,RES,MIX(RES;COM),BP2,BP2,RSH1,RSH1,RMN,RMN,CR/LFINF/CDL/H:3/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70405538,-9.20304465&heading=67.74431376235032&pitch=5&fov=120"
95,f4d4da87-1c75-425a-938e-16d0d766c17c,38.69732085,-9.218361273,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP1,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69732085,-9.21836127&heading=97.86842467783686&pitch=5&fov=120"
99,7602cb82-7efa-4c54-bc97-19e429cb44db,38.69986937,-9.215533946,Portugal,Lisbon,CR,,LFM,,CDM,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFM/CDM/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69986937,-9.21553395&heading=182.7432728130384&pitch=5&fov=120"
100,b24ec128-4c8b-4f48-9c13-8ecf5c88574c,38.69827305,-9.215644219,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP1,,RSH2,,RMT1,,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69827305,-9.21564422&heading=173.03944335369744&pitch=5&fov=120"
101,295208ba-739e-409d-a5b7-93a8c666febb,38.6976296,-9.216859782,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,1,RES,RES,BP2,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6976296,-9.21685978&heading=90.32637651805612&pitch=5&fov=120"
102,f7367a72-5a12-4e68-9645-1332be72e6df,38.69591229,-9.220351918,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,COM,BP1,BPD,RSH3,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69591229,-9.22035192&heading=202.74232602207383&pitch=5&fov=120"
103,dd3a8c10-29bb-4fd7-9b57-10d2a618bc06,38.69661988,-9.216216565,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BP1,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69661988,-9.21621656&heading=260.27295125485637&pitch=5&fov=120"
106,b526501d-ec1c-4f40-8bf3-487f45f5d98e,38.69507686,-9.218845002,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BP3,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:2/BP3/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69507686,-9.218845&heading=15.626065383068749&pitch=5&fov=120"
108,72a3b50e-7673-4678-9802-6091f5025560,38.69718827,-9.214949816,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,2,2,RES,RES,BPD,BPD,RSH3,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69718827,-9.21494982&heading=162.4801354506851&pitch=5&fov=120"
109,04869ed4-ae77-4272-9a26-011d82a6c7ec,38.7016365,-9.218563835,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDN,1,1,RES,RES,BPD,BP2,RSH1,RSH1,RMN,RMN,MUR/LWAL/CDL/H:1/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7016365,-9.21856384&heading=301.88738680250185&pitch=5&fov=120"
110,66a14d8b-3cd7-4302-8e5a-b71f701b64ae,38.69712658,-9.202181844,Portugal,Lisbon,CR,,LFM,,CDL,,3,,MIX(RES;COM),,BP2,,RSH3,,RMT1,,CR/LFM/CDL/H:3/BP2/RSH3+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69712658,-9.20218184&heading=154.9984316286767&pitch=5&fov=120"
112,6aae6076-6827-4069-a3db-953f9ff255b0,38.69970575,-9.2038598,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP1,BP2,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69970575,-9.2038598&heading=61.75134180574673&pitch=5&fov=120"
113,7d211c69-e63b-49c1-8fd5-496da80fe680,38.69897786,-9.217431366,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH3,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69897786,-9.21743137&heading=103.84209760020144&pitch=5&fov=120"
114,0a41f43d-22aa-4dfc-bfaa-9d12794c2f3f,38.70013272,-9.219625944,Portugal,Lisbon,MCF,,LWAL,,CDM,,2,,RES,,BP2,,RSH3,,RMT1,,MCF/LWAL/CDM/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70013272,-9.21962594&heading=31.958132300503053&pitch=5&fov=120"
115,0a4ce177-c669-4a71-9f2a-b5285166474a,38.69729691,-9.194289949,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,3,RES,MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDN/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69729691,-9.19428995&heading=60.09751635276211&pitch=5&fov=120"
116,94cd741d-f1b0-4c2e-98f5-9c6173f74acf,38.6995083,-9.22663075,Portugal,Oeiras,CR,MUR,LWAL,LWAL,CDM,CDL,4,5,RES,RES,BPD,BP2,RSH2,RSH1,RMT1,RMN,CR/LWAL/CDM/H:4/BPD/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6995083,-9.22663075&heading=50.542670225568486&pitch=5&fov=120"
117,5e62f36f-e1a7-4c44-8bf9-12f361860b5d,38.69765018,-9.202669313,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDN,CDN,2,1,IND,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDN/H:2/BP2/RSH2+RMT1/IND,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69765018,-9.20266931&heading=333.193394600478&pitch=5&fov=120"
118,716299e5-06eb-41de-bb81-a241e7e78690,38.70057744,-9.219466736,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH3,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70057744,-9.21946674&heading=212.12448305589749&pitch=5&fov=120"
119,618813f8-99f4-4e63-8815-098ebc9174c8,38.70002972,-9.206663191,Portugal,Lisbon,CR,MR,LFINF,LWAL,CDL,CDN,4,2,MIX(RES;COM),COM,BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70002972,-9.20666319&heading=326.1109150604317&pitch=5&fov=120"
121,b0ba359b-a914-4082-9360-6949c6e227ae,38.70011486,-9.221577093,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDN,CDN,1,1,RES,RES,BPD,BPD,RSH3,RSH2,RMT1,RMT1,MUR/LWAL/CDN/H:1/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70011486,-9.22157709&heading=32.05482522270859&pitch=5&fov=120"
123,ed667908-ad2b-4997-b81c-48ad49ef84a9,38.6971455,-9.202368748,Portugal,Lisbon,CR,,LFM,,CDL,,3,,MIX(RES;COM),,BP2,,RSH2,,RMT1,,CR/LFM/CDL/H:3/BP2/RSH2+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6971455,-9.20236875&heading=155.1392284811746&pitch=5&fov=120"
124,023bb5cc-40d9-42b2-9451-1fabd9c5d266,38.69707877,-9.219659913,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69707877,-9.21965991&heading=101.91914368867396&pitch=5&fov=120"
125,f5429311-f3b0-4263-bcbd-064b8106eb2a,38.69461595,-9.218005636,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,1,1,COM,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69461595,-9.21800564&heading=99.80485701527482&pitch=5&fov=120"
127,ee11402f-c024-43f2-9c67-446689aa9de2,38.69486315,-9.2199096,Portugal,Lisbon,S,,LWAL,,CDL,,1,,COM,,BP1,,RSH2,,RMT6,,S/LWAL/CDL/H:1/BP1/RSH2+RMT6/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69486315,-9.2199096&heading=359.8959835411455&pitch=5&fov=120"
128,8c1393dc-9761-4800-b71a-ebe78c66b827,38.69793777,-9.193447615,Portugal,Lisbon,MUR,,LWAL,,CDN,,1,,RES,,BP1,,RSH2,,RMT1,,MUR/LWAL/CDN/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69793777,-9.19344761&heading=54.763860200257454&pitch=5&fov=120"
129,adcab34e-b687-456f-8357-2d3c8e6a2e72,38.6961249,-9.215504425,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6961249,-9.21550442&heading=78.08505324282191&pitch=5&fov=120"
130,5806dd20-1521-4218-b70b-32c77cb828f1,38.70169823,-9.205937562,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,3,2,RES,RES,BP1,BP1,RSH3,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:3/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70169823,-9.20593756&heading=176.9104061278805&pitch=5&fov=120"
131,2a91b375-27fe-40d0-abcb-082c140c017b,38.6992324,-9.2194859,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BP1,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6992324,-9.2194859&heading=295.42096387223245&pitch=5&fov=120"
132,88dc620c-8868-414e-a3a9-a9ea84fe78c7,38.69832469,-9.212129766,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69832469,-9.21212977&heading=317.5212420957532&pitch=5&fov=120"
134,bab028e1-f9e5-4968-b5e9-2453b5ec320d,38.69607715,-9.222396842,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BPD,BP1,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69607715,-9.22239684&heading=183.02149830140888&pitch=5&fov=120"
135,8571d887-2130-432a-9734-2ae55294861d,38.70389645,-9.204219821,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,MIX(RES;COM),BP1,BP2,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70389645,-9.20421982&heading=289.28570954180617&pitch=5&fov=120"
136,e1ae047f-e0d5-4daf-8b61-e0ce1a05ab35,38.69977063,-9.217412306,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BPD,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69977063,-9.21741231&heading=19.26369371792157&pitch=5&fov=120"
138,112c02ad-54bd-46f4-a1d8-413a4de6c516,38.70046365,-9.2251352,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,3,4,MIX(RES;COM),RES,BP1,BP2,RSH3,RSH1,RMT1,RMN,CR/LFINF/CDL/H:3/BP1/RSH3+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70046365,-9.2251352&heading=299.6331888732816&pitch=5&fov=120"
139,85d6247f-ab14-462e-8ddb-df5ec6e2681b,38.70231907,-9.205495745,Portugal,Lisbon,MUR,,LWAL,,CDL,,1,,RES,,BP1,,RSH2,,RMT1,,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70231907,-9.20549575&heading=226.2298034963394&pitch=5&fov=120"
140,98e960c4-0ad4-4203-84f6-e59c3151058a,38.70292276,-9.203081058,Portugal,Lisbon,CR,CR,LFM,LWAL,CDL,CDN,5,10.0-12.0,MIX(RES;COM),MIX(RES;COM),BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDL/H:5/BP1/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70292276,-9.20308106&heading=167.79861182195424&pitch=5&fov=120"
141,731ef214-73c8-4649-99e2-bf8b22523cb3,38.69920561,-9.219583147,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69920561,-9.21958315&heading=295.42090307017395&pitch=5&fov=120"
142,bfa0377b-b18b-4278-8ed0-f7176b8f8022,38.70028606,-9.206759458,Portugal,Lisbon,CR,,LFINF,,CDL,,5,,RES,,BP2,,RSH2,,RMT1,,CR/LFINF/CDL/H:5/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70028606,-9.20675946&heading=65.8712111904673&pitch=5&fov=120"
143,4b951dc1-97d0-4a75-a31a-66c13b49935b,38.6962389,-9.225338416,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDN,3,2,COM,COM,BP1,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:3/BP1/RSH1+RMN/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6962389,-9.22533842&heading=251.56530664751642&pitch=5&fov=120"
144,34027878-66da-4de9-8c54-c703ce6c3246,38.70002809,-9.204924605,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,1,1,RES,RES,BP2,BP2,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:1/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70002809,-9.20492461&heading=122.42198801591945&pitch=5&fov=120"
145,0f3b2744-e344-44b2-8051-cab64998f695,38.70202187,-9.202829951,Portugal,Lisbon,CR,MCF,LFINF,LWAL,CDL,CDL,3,2,RES,COM,BP1,BP1,RSH2,RSH2,RMT1,RMT1,CR/LFINF/CDL/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70202187,-9.20282995&heading=188.16094299559296&pitch=5&fov=120"
146,c96670c7-ba17-4fd7-8e79-6cf2b5e49a92,38.7008776,-9.217624825,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,1,COM,COM,BPD,BP1,RSH3,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/COM,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7008776,-9.21762483&heading=71.7127274591329&pitch=5&fov=120"
147,eafedd1e-425c-46c2-bd48-31451db211f1,38.6993708,-9.219264814,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDH,2,2,RES,RES,BP2,BP1,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6993708,-9.21926481&heading=295.42110210584474&pitch=5&fov=120"
148,88555637-2377-42d4-b6be-b6712fac8e02,38.69532164,-9.218160117,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDN,4,3,MIX(RES;COM),IND,BP1,BP1,RSH3,RSH1,RMT1,RMN,CR/LFM/CDM/H:4/BP1/RSH3+RMT1/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69532164,-9.21816012&heading=171.3279350364221&pitch=5&fov=120"
152,b58bcc80-0460-44f5-b704-d4f7c8fc71d9,38.6969099,-9.217406134,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDN,2,2,RES,RES,BP2,BPD,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6969099,-9.21740613&heading=90.5223085060178&pitch=5&fov=120"
154,01e87cae-9572-4140-b386-ac8af04bb9e0,38.69713893,-9.225235678,Portugal,Lisbon,CR,CR,LFM,LFINF,CDM,CDM,4,5,MIX(RES;COM),MIX(RES;COM),BPD,BP1,RSH1,RSH1,RMN,RMN,CR/LFM/CDM/H:4/BPD/RSH1+RMN/MIX(RES;COM),"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69713893,-9.22523568&heading=182.97349637722425&pitch=5&fov=120"
156,2ad376af-1f32-481e-8e40-508496983979,38.69939928,-9.204546618,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,2,2,RES,RES,BPD,BP1,RSH3,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BPD/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69939928,-9.20454662&heading=123.5828201079151&pitch=5&fov=120"
157,d137f7fc-910b-4ae2-9832-f1403df5b921,38.69606485,-9.216254916,Portugal,Lisbon,CR,,LFINF,,CDL,,2,,RES,,BP1,,RSH3,,RMT1,,CR/LFINF/CDL/H:2/BP1/RSH3+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69606485,-9.21625492&heading=79.40594049029863&pitch=5&fov=120"
159,adf58bfe-0519-4b27-93d0-7bc83468675e,38.70151483,-9.205721967,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,1,1,RES,RES,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MUR/LWAL/CDL/H:1/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70151483,-9.20572197&heading=332.6949671908136&pitch=5&fov=120"
160,479182e6-a0d1-4286-8379-170f83ed825d,38.69601992,-9.217063444,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDM,CDL,3,3,RES,RES,BPD,BPD,RSH1,RSH2,RMN,RMT1,CR/LFINF/CDM/H:3/BPD/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69601992,-9.21706344&heading=259.8985469090109&pitch=5&fov=120"
163,7885a0d2-2f05-4f39-b9c5-0691eb7b27a5,38.70027551,-9.219725502,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.70027551,-9.2197255&heading=31.95807004060663&pitch=5&fov=120"
165,c8201335-cd5d-416b-affb-617d059b796c,38.6975916,-9.21656984,Portugal,Lisbon,MCF,,LWAL,,CDL,,2,,RES,,BP2,,RSH2,,RMT1,,MCF/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6975916,-9.21656984&heading=87.36979390445788&pitch=5&fov=120"
166,f22f88dd-b55b-4c1d-8746-73f9f527bb1f,38.69998382,-9.226395851,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDL,4,4,RES,RES,BP2,BP1,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69998382,-9.22639585&heading=348.504615787112&pitch=5&fov=120"
167,d7f9c37e-023e-4b86-bf2e-b66fa47a4af2,38.69730478,-9.194075154,Portugal,Lisbon,MCF,MR,LWAL,LWAL,CDL,CDN,3,3,RES,RES,BP2,BP1,RSH1,RSH1,RMN,RMN,MCF/LWAL/CDL/H:3/BP2/RSH1+RMN/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69730478,-9.19407515&heading=143.78976110013878&pitch=5&fov=120"
168,e2ea134c-1c14-47ce-be4e-cfff9dcd0cc2,38.69767684,-9.20259808,Portugal,Lisbon,MUR,MUR,LWAL,LWAL,CDL,CDL,2,1,RES,MIX(RES;COM),BP2,BP1,RSH2,RSH1,RMT1,RMN,MUR/LWAL/CDL/H:2/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69767684,-9.20259808&heading=154.5264265448704&pitch=5&fov=120"
169,c5b232b5-e3ad-49b7-854f-b3fcd7cd3016,38.7043168,-9.2024898,Portugal,Lisbon,MCF,MUR,LWAL,LWAL,CDL,CDL,3,3,RES,RES,BP1,BP2,RSH2,RSH1,RMT1,RMN,MCF/LWAL/CDL/H:3/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.7043168,-9.2024898&heading=148.94914839751124&pitch=5&fov=120"
171,cc2b76c3-8b26-4b86-a28f-849421725c4b,38.69638927,-9.220771475,Portugal,Lisbon,CR,MUR,LFINF,LWAL,CDL,CDN,4,3,RES,MIX(RES;COM),BP2,BP2,RSH2,RSH1,RMT1,RMN,CR/LFINF/CDL/H:4/BP2/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69638927,-9.22077147&heading=175.38859578187123&pitch=5&fov=120"
172,f44672ce-9aba-452d-9881-7fc6b0a5150b,38.69792699,-9.203005749,Portugal,Lisbon,MCF,MCF,LWAL,LWAL,CDL,CDL,2,1,RES,COM,BP1,BPD,RSH2,RSH2,RMT1,RMT1,MCF/LWAL/CDL/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.69792699,-9.20300575&heading=155.81352191513554&pitch=5&fov=120"
174,5201f93b-abc4-4c9a-9f5d-92b24c56a7f2,38.6977824,-9.22412215,Portugal,Lisbon,MUR,,LWAL,,CDN,,2,,RES,,BP1,,RSH2,,RMT1,,MUR/LWAL/CDN/H:2/BP1/RSH2+RMT1/RES,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=38.6977824,-9.22412215&heading=171.97792682617688&pitch=5&fov=120"
